id	basisOfRecord	language	modified	rightsHolder	collectionCode	institutionCode	occurrenceID	catalogNumber	scientificName	taxonRank	scientificNameAuthorship	specificEpithet	genus	family	order	kingdom	phylum	class	nomenclaturalCode	identifiedBy	dateIdentified	individualCount	sex	lifeStage	preparations	ownerInstitutionCode	occurrenceRemarks	associatedTaxa	associatedReferences	eventID	countryCode	country	stateProvince	county	municipality	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	geodeticDatum	samplingProtocol	eventDate	recordedBy	eventRemarks
JPL_A188;7cb31e42-bfa7-4b33-9388-b4d55ec35cba	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A188;7cb31e42-bfa7-4b33-9388-b4d55ec35cba		Exechia frigida (Boheman, 1865)	species	(Boheman, 1865)	frigida	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A188	NO	Norway		Hedmark	Storelvdal	Nebbtjern		61.378417	11.19175	10	WGS84	Window-trap	2016-09-17	Rikmyrsprosjektet	
JPL_A188;80686df9-fa5f-4f68-9369-9a59b2f08200	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A188;80686df9-fa5f-4f68-9369-9a59b2f08200		Exechia frigida (Boheman, 1865)	species	(Boheman, 1865)	frigida	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A188	NO	Norway		Hedmark	Storelvdal	Nebbtjern		61.378417	11.19175	10	WGS84	Window-trap	2016-09-17	Rikmyrsprosjektet	
JPL_A188;be9efcc4-c37d-4c5b-bcd6-cd1ec1ee6f5e	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A188;be9efcc4-c37d-4c5b-bcd6-cd1ec1ee6f5e		Exechia frigida (Boheman, 1865)	species	(Boheman, 1865)	frigida	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A188	NO	Norway		Hedmark	Storelvdal	Nebbtjern		61.378417	11.19175	10	WGS84	Window-trap	2016-09-17	Rikmyrsprosjektet	
JPL_A188;ccc8a427-8915-4f08-a800-c722c41db903	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A188;ccc8a427-8915-4f08-a800-c722c41db903		Exechia frigida (Boheman, 1865)	species	(Boheman, 1865)	frigida	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A188	NO	Norway		Hedmark	Storelvdal	Nebbtjern		61.378417	11.19175	10	WGS84	Window-trap	2016-09-17	Rikmyrsprosjektet	
JPL_A188;e6e9cbed-adc3-4393-a1cd-aadb33359490	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A188;e6e9cbed-adc3-4393-a1cd-aadb33359490		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A188	NO	Norway		Hedmark	Storelvdal	Nebbtjern		61.378417	11.19175	10	WGS84	Window-trap	2016-09-17	Rikmyrsprosjektet	
JPL_A188;e9ec9f79-1cf9-4432-92cc-06516f9b6368	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A188;e9ec9f79-1cf9-4432-92cc-06516f9b6368		Exechia frigida (Boheman, 1865)	species	(Boheman, 1865)	frigida	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A188	NO	Norway		Hedmark	Storelvdal	Nebbtjern		61.378417	11.19175	10	WGS84	Window-trap	2016-09-17	Rikmyrsprosjektet	
JPL_A189;0763b92e-484c-4301-a966-c1ec4cd86ad3	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;0763b92e-484c-4301-a966-c1ec4cd86ad3		Exechia frigida (Boheman, 1865)	species	(Boheman, 1865)	frigida	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;0d5238b7-3597-457e-9221-1d6023dbcbf2	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;0d5238b7-3597-457e-9221-1d6023dbcbf2		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;1607bfbf-dbbe-46ff-859b-5d0225299a88	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;1607bfbf-dbbe-46ff-859b-5d0225299a88		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;1a9c7ab9-93db-43f7-ad68-ab8582aa1dc4	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;1a9c7ab9-93db-43f7-ad68-ab8582aa1dc4		Exechia fusca (Meigen, 1804)	species	(Meigen, 1804)	fusca	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;1b9bf476-d19c-45e0-bfbf-12d3d17f6e71	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;1b9bf476-d19c-45e0-bfbf-12d3d17f6e71		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;1d2ead84-9fd6-47fe-b484-e32b28f0fb55	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;1d2ead84-9fd6-47fe-b484-e32b28f0fb55		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;1f43333b-495c-4b1b-a040-cf5a16744c4b	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;1f43333b-495c-4b1b-a040-cf5a16744c4b		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;229fbd26-385d-4c19-870f-c3c8616fd8d8	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;229fbd26-385d-4c19-870f-c3c8616fd8d8		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;2579308c-83d7-41a6-8e5e-af637b673db1	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;2579308c-83d7-41a6-8e5e-af637b673db1		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;2d4875f1-1d93-4d3e-be52-264819f14208	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;2d4875f1-1d93-4d3e-be52-264819f14208		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;31ff4f67-cfd9-4bd0-874f-a49a5784a391	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;31ff4f67-cfd9-4bd0-874f-a49a5784a391		Exechia frigida (Boheman, 1865)	species	(Boheman, 1865)	frigida	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;340818e0-7530-4eb1-a1b3-d27dd43a8566	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;340818e0-7530-4eb1-a1b3-d27dd43a8566		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;34b13c6b-ddc9-4f2f-b14e-6504b91a4b6f	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;34b13c6b-ddc9-4f2f-b14e-6504b91a4b6f		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;3ca97f7f-7cb3-4473-b149-3c4ef31b4fdf	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;3ca97f7f-7cb3-4473-b149-3c4ef31b4fdf		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;3e5966c3-2c55-4fdd-8083-21b15f357046	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;3e5966c3-2c55-4fdd-8083-21b15f357046		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;40bfee1c-dacb-4924-bb28-064071110b5f	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;40bfee1c-dacb-4924-bb28-064071110b5f		Exechia fusca (Meigen, 1804)	species	(Meigen, 1804)	fusca	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;4a798e0e-43b4-474d-855c-16e5d1ed54c6	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;4a798e0e-43b4-474d-855c-16e5d1ed54c6		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;4a993e44-87ab-4f48-ba4d-73d2dab53e9a	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;4a993e44-87ab-4f48-ba4d-73d2dab53e9a		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;4f32159b-4ec3-4b4e-9348-94f9cbed9cfd	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;4f32159b-4ec3-4b4e-9348-94f9cbed9cfd		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;4f343035-bc95-4293-bdf6-f7f59ff30086	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;4f343035-bc95-4293-bdf6-f7f59ff30086		Exechia fusca (Meigen, 1804)	species	(Meigen, 1804)	fusca	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;50e067b7-b50a-45f8-adf4-2df5ca954b00	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;50e067b7-b50a-45f8-adf4-2df5ca954b00		Diptera	order					Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;62cfd13c-7195-424f-97b9-4cb1ada48a27	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;62cfd13c-7195-424f-97b9-4cb1ada48a27		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;65b077e4-b315-49d2-b867-b33bb2444405	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;65b077e4-b315-49d2-b867-b33bb2444405		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;6c2936c8-88eb-4bc9-ab10-2f8ba0c0cb58	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;6c2936c8-88eb-4bc9-ab10-2f8ba0c0cb58		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;7ac07f0e-48e0-44fb-ac6f-cbab2232ac70	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;7ac07f0e-48e0-44fb-ac6f-cbab2232ac70		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;821f4196-7f8f-441f-b3e2-57ac5651807e	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;821f4196-7f8f-441f-b3e2-57ac5651807e		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;82259c3d-83b1-4117-9db4-b9b13e66270e	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	JPL_A189;82259c3d-83b1-4117-9db4-b9b13e66270e		Exechia subfrigida Lastovka & Matile, 1974	species	Lastovka & Matile, 1974	subfrigida	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
JPL_A189;89c6687b-5a06-4042-936c-85587a6c4dc0	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	JPL_A189;89c6687b-5a06-4042-936c-85587a6c4dc0		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	JPL_A189	NO	Norway		Troms	Storfjord	Skibotndalen, Buvssasjohka bridge		69.239142	20.6177875	25	WGS84	Sweep-net	2019-07-07	Jon Peder Lindemann	
